1654,per,в; на; за,[pɜː] пеае
1655,pure,чистий,[pjʊə] пюа е
1656,pleased,задоволений; радий,[pliːzd] плііа зд
1657,pour,литися; лити,[pɔ:] поао
1658,primarily,в першу чергу; насамперед,[praɪ'mɛrəli] праймеарелі
1659,proud,гордий,[praʊd] праауд
1660,proposal,пропозиція,[prəˈpəʊz(ə)l] пропоаузл
1661,prevent,запобігати; перешкоджати,[prɪ'vɛnt] прівеант
1662,proof,доказ,[pruːf] пруауф
1663,pool,басейн; пул,[pu:l] пуаул
1664,rice,рис,[raɪs] райс
1665,rail,рейка; поруччя,[reɪl] реаіл
1666,row,ряд; рядок; гвалт; скандал,[rəʊ] роау
1667,role,роль,[rəʊl] роаул
1668,rope,мотузка,[rəʊp] роауп
1669,rare,рідкісний,[rɛː] реае
1670,rent,оренда; орендувати; рента,[rɛnt] рент
1671,reduce,зменшувати,[rɪ'dju:s] рідюа с
1672,refer,посилатися; відсилати,[rɪ'fɜ:] ріфеае
1673,refuse,відмовляти; відмовити,[rɪ'fju:z] ріфюа з
1674,reflect,відображати; відбивати; поміркувати; задумуватися,[rɪ'flɛkt] ріфлеакт
1675,regard,стосуватися; вважати; розглядати; повага,[rɪ'gɑ:d] ріґааад
1676,require,вимагати; потребувати,[rɪ'kwaɪə] рикуаає
1677,requirement,вимога,[rɪ'kwaɪəmənt] рикуааймент
1678,request,запит; робити запит; прохання,[rɪ'kwɛst] риквеаст
1679,relation,звязок; стосунок,[rɪ'leɪʃn] рілеайшн
1680,release,реліз; випуск; звіла ьнення; вивільнення,[rɪ'li:s] ріліса
1681,remind,нагадувати; нагадати,[rɪ'maɪnd] рімааінд
1682,remark,зауваження,[rɪ'mɑ:k] рімааак
1683,remove,вилучити; видалити,[rɪ'mu:v] рімуаув
1684,repair,ремонт; ремонтувати,[rɪ'pɛə] ріпеае
1685,replace,замінювати,[rɪ'pleɪs] риплеаіс
1686,research,досліджувати; дослідження,[rɪ'sɜ:tʃ] рисеаеч
1687,respond,реагувати; відзиватися,[rɪ'spɒnd] ріспаанд
1688,response,відповідь; відгук; реакція,[rɪ'spɒns] ріспаанс
1689,responsible,відповідальний,[rɪ'spɒnsəbl] ріспаансибл
1690,reveal,показувати; виявляти; розкривати,[rɪ'vi:l] ривіла
1691,reserve,резерв; резервний; зарезервувати; резервація; заповідник,[rɪ'zɜ:v] різеаев
1692,relationship,взаємозв'язок; взаємовідносини,[rɪ'leɪʃnʃɪp] рілеайшншип
1693,responsibility,відповідальність,[rɪˌspɒnsə'bɪləti] ріспансебіла іті
1694,root,корінь,[ru:t] руаут
1695,roof,дах,[ruːf] руауф
1696,rub,терти; натирати,[rʌb] раб
1697,rush,квапитися; нестися; кидатися,[rʌʃ] раш
1698,sock,шкарпетка,[sɒk] сок
1699,solve,вирішити; вирішувати; розв'язувати,[sɒlv] солв
1700,suspect,підозрювати; підозрюваний,[sə'spεkt] сеаспект
1701,successful,успішний,[sək'sɛsfl] сексеасфл
1702,succeed,досягти успіхів; добитися; успадкувати,[sək'si:d] сексііа д
1703,soul,душа; дух,[səʊl] соаул
1704,seek,шукати,[si:k] сііа к
1705,seed,насіння,[siːd] сііа д
1706,severe,важкий; суворий,[sɪ'vɪə] сівіеа
1707,significant,значний; істотний,[sɪg'nɪfɪkənt] сіґніфа ікент
1708,sick,хворий,[sɪk] сик
1709,silk,шовк,[sɪlk] силк
1710,sink,потонути; тонути; раковина,[sɪŋk] синк
1711,scale,шкала; масштаб; масштабувати,[skeɪl] скейл
1712,skirt,спідниця,[skɜːt] скеает
1713,slide,ковзати; ковзання; слайд,[slaɪd] слайд
1714,slight,незначний; слабкий; зневага; неповага,[slaɪt] слайт
1715,slip,ковзання; ковзати; посковзнутися; вислизнути,[slɪp] слип
1716,source,джерело,[sɔːs] соаос
1717,soil,грунт; земля,[sɔɪl] соаіл
1718,spite,злоба,[spaɪt] спайт
1719,spot,місце; пляма; цятка,[spɒt] спот
1720,speech,мова; промова,[spi:tʃ] спіч
1721,split,розщеплювати; розколювати; розкол; розрив,[splɪt] сплит
1722,spread,поширювати; поширення,[sprɛd] спред
1723,spoon,ложка,[spuːn] спун
1724,stamp,друк; штамп; марка; штампувати,[stæmp] стемп
1725,staff,персонал; штат,[stɑ:f] стаааф
1726,stock,акції; фонд; запас,[stɒk] сток
1727,stretch,розтягувати; розтягуватися,[strɛtʃ] стретч
1728,stream,потік,[stri:m] стриаим
1729,string,рядок; струна; нитка,[strɪŋ] стрінґ
1730,stuff,матеріал,[stʌf] стаф
1731,sum,сума,[sʌm] сам
1732,sweep,змітати; мести; замітати; нестися,[swi:p] суіпа
1733,shout,кричати; вигукувати,[ʃaʊt] шааут
1734,shade,тінь,[ʃeɪd] шейд
1735,shame,ганьба; сором,[ʃeɪm] шейм
1736,sheet,лист; аркуш,[ʃi:t] шиаит
1737,shore,берег,[ʃɔː] шоао
1738,tax,податок; податковий; оподаткувати,[tæks] такс
1739,tape,стрічка,[teɪp] тейп
1740,taste,смак; пробувати; смакувати,[teɪst] тейст
1741,tend,мати тенденцію; прямувати; доглядати; піклуватися,[tɛnd] тенд
1742,threat,загроза; небезпека; погроза,[θrɛt] (тс)рет
1743,ice-cream,морозиво,[ʌɪs-kriːm] айс-крііа м
1744,mile,миля,[mʌɪl] мааіл
1745,military,військовий,[ˈmɪlɪt(ə)ri] міла ітирі
1746,mineral,мінерал; мінеральний,['mɪnrəl] міна ірел
1747,minister,міністр; служити,[ˈmɪnɪstə] міна істе
1748,mirror,дзеркало,['mɪrə] міра е
1749,missing,відсутній,['mɪsɪŋ] міса інґ
1750,model,модель,['mɒdl] модл
1751,modern,сучасний; модерн,['mɒdn] модн
1752,motor,двигун,['məʊtə] моауте
1753,mouse,миша,[maʊs] мааус
1754,mom,мама,[mɒm] мом
1755,museum,музей,[mjuːˈzɪəm] мюзіеа м
1756,myself,сам; собі; себе,[maɪˈself] майсеалф
1757,nation,нація; народ,[ˈneɪʃ(ə)n] нейшн
1758,native,рідний,[ˈneɪtɪv] неайтів
1759,nearby,довколишній; неподалік; поблизу,[ˌnɪə'baɪ] ніебаай
1760,negative,негативний,['nɛgətɪv] неаґетів
1761,net,чистий; нетто; сітка; мережа,[nɛt] нет
1762,normal,нормальний,['nɔ:ml] ноаомал
1763,northern,північний,['nɔːðn] но(дз)ен
1764,notebook,ноутбук; блокнот,['nəʊtbʊk] ноаутбук
1765,nowhere,ніде; нікуди,['nəʊwɛə] ноауее
1766,nut,гайка; горіх,[nʌt] нат
1767,occupy,займати; окупувати,['ɒkjupaɪ] оакюпай
1768,ocean,океан,['oʊʃn] оаушн
1769,oh,ой,оу
1770,ok,гаразд,[əʊ'keɪ] оукеай
1771,operate,працювати; діяти; керувати; оперувати,['ɒpəreɪt] оаперейт
1772,organization,організація,[ˌɔ:gənaɪ'zeɪʃn] оґенайзеайшн
1773,organize,організувати,[ˈɔːɡənaɪz] оаґенайз
1774,origin,походження; джерело; початок,['ɒrɪdʒɪn] оариджин
1775,original,оригінал; оригінальний,[ə'rɪdʒnəl] ориаджинел
1776,ours,наш; наша; наші,[aʊəz] аауез
1777,ourselves,себе; собі; самі,[aʊəˈsɛlvz] ауесеалвз
1778,pack,пакет; упаковка; пакувати,[pæk] пек
1779,package,пакет; пакунок,['pækɪdʒ] пеакидж
1780,painting,живопис; розфарбовування; картина,['peɪntɪŋ] пеайнтінґ
1781,partner,партнер,['pɑ:tnə] пааатне
1782,pause,пауза,[pɔ:z] поаоз
1783,perfect,ідеальний; досконалий,['pɜ:fɪkt] пеаефикт
1784,perfectly,відмінно; чудово,['pɜːfɪktli] пеаефектлі
1785,personal,особистий; персональний,['pɜ:snəl] пеаеснел
1786,photograph,фотографія; фотознімок,['fəʊtəgrɑːf] фоаутеґраф
1787,physical,фізичний,['fɪzɪkl] фіза ікл
1788,pig,свиня,[pɪg] піґ
1789,pity,жаль; жалість,[ˈpɪti] піта і
1790,plain,рівнина; простий; просто; ясно,[pleɪn] плейн
1791,player,гравець; програвач,['pleɪə] плеайе
1792,pleasure,задоволення,[ˈpleʒə] плеаже
1793,pocket,кишеня; кишеньковий,['pɒkɪt] паакит
1794,poem,вірш; поема,[ˈpoʊəm] поауем
1795,poet,поет,[ˈpoʊət] поаует
1796,poetry,поезія,[ˈpoʊətri] поауетрі
1797,policeman,поліцейський,[pəˈliːsmən] пеліса мен
1798,policy,політика,['pɒləsi] поалисі
1799,politics,політика,[ˈpɒlɪtɪks] поаалитикс
1800,popular,популярний,['pɒpjʊlə] поапюле
1801,population,населення; популяція,[ˌpɒpju'leɪʃn] попюлеайшн
1802,positive,позитивний,['pɒzətɪv] поаазитив
1803,postoffice,поштове відділення,[poʊst-'ɒfɪs] поауст-оафіс
1804,potato,картопля,[pəˈteɪto ʊ] петеайтоу
1805,potential,потенціал,[pə'tɛnʃl] петеаншл
1806,powerful,потужний,['paʊəfl] паавефл
1807,practical,практичний,['præktɪkl] праактикл
1808,prefer,віддавати перевагу,[prɪ'fɜ:] прифеае
1809,president,президент,[ˈprɛzɪd(ə)nt] преазідент
1810,prime,головний; первинний,[praɪm] прайм
1811,principle,принцип,['prɪnsəpl] приансепл
1812,print,друк; надрукувати,[prɪnt] прінт
1813,prison,в'язниця,[ˈprɪz(ə)n] пріза н
1814,prisoner,в'язень,[ˈprɪz(ə)nə] пріза нее
1815,prize,приз,[praɪz] прайз
1816,process,процес,['prəʊsɛs] проаусес
1817,production,виробництво; продукція,[prəˈdʌkʃ(ə)n] предаакшн
1818,profession,професія,[prə'fɛʃn] префеашн
1819,progress,прогрес,['prəʊgrɛs] проауґрес
1820,project,проект,['prɒdʒɛkt] проаджект
1821,propose,пропонувати,[prə'pəʊz] пропоауз
1822,protect,захищати; оберігати,[prə'tɛkt] претеакт
1823,protection,захист,[prə'tɛkʃn] претеакшн
1824,protest,протест,[ˈprəʊtest] проаутест
1825,provision,положення; забезпечення; постачання,[prə'vɪʒn] провіжа н
1826,publish,публікувати,['pʌblɪʃ] паабліш
1827,queen,королева,[kwiːn] куіна
1828,quietly,спокійно; тихо; потихеньку,[ˈkwaɪətlɪ] квааетлі
1829,rabbit,кролик,['ræbɪt] раабит
1830,reaction,реакція,[ri'ækʃn] ріеакшн
1831,reader,читач,['ri:də] ріда е
1832,reality,реальність,[ri'æləti] ріеалиті
1833,realize,реалізувати; усвідомити,['rɪəlaɪz] ріеа лайз
1834,reference,посилання,['rɛfrəns] реафренс
1835,register,зареєструвати; реєстр; регістр,['rɛdʒɪstə] реаджисте
1836,regular,регулярний; правильний,['rɛgjʊlə] реаґюле
1837,relief,полегшення; допомога; рельєф,[rɪ'li:f] рилііа ф
1838,religion,релігія,[riˈlɪdʒən] риліда жен
1839,religious,релігійний,[rɪˈlɪdʒəs] риліда жес
1840,republic,республіка,[rɪˈpʌblɪk] ріпааблік
1841,resource,ресурс,[rɪ'zɔ:s] різоаос
1842,review,огляд; розглянути; рецензія,[rɪ'vju:] рівюа
1843,risk,ризик,[rɪsk] ріск
1844,rough,грубо; грубий; грубшати; нерівний; шорсткуватий,[rʌf] раф
1845,royal,королівський,[ˈrɔɪəl] роайел
1846,running,біг; той хто біжить,['rʌnɪŋ] ранінґ
1847,safe,сейф; надійно; що гарантує безпеку,[seɪf] сейф
1848,safety,безпека; безпечність; надійність; запобіжний,['seɪfti] сеайфті
1849,sail,вітрило; вітрильний; плавати,[seɪl] сейл
1850,salt,сіль,[sɔ:lt] солт
1851,sand,пісок,[sænd] сенд
1852,saving,економія; ощадливість,['seɪvɪŋ] сеайвінґ
1853,saw,пилка; пиляти,[sɔ:] соао
1854,scene,сцена; місце дії,[si:n] сііа н
1855,scientific,науковий,[ˌsaɪən'tɪfɪk] саєнтіфа ік
1856,scientist,вчений,['saɪəntɪst] сааєнтіст
1857,score,рахунок; забити (гол),[skɔ:] ско(р)
1858,screen,екран,[skri:n] скрін
1859,search,пошук; шукати,[sɜ:tʃ] сеаетч
1860,security,безпека; органи безпеки,[sɪ'kjʊərəti] сікюа реті
1861,series,серія; ряд; послідовність,['sɪəri:z] сіеа рііз
1862,servant,слуга; службовець,['sɜːvnt] cеа(р)вeнт
1863,settle,вирішувати; врегулювати; облаштуватися; оселятися,['sɛtl] сетл
1864,settlement,поселення (human settlement); врегулювання,[ˈset(ə)lmənt] сеатлмент
1865,sex,секс; стать,[seks] секс
1866,shadow,тінь,['ʃædəʊ] шеадоу
1867,sheep,баран; вівця,[ʃiːp] шіп
1868,shelf,полиаця; уступ (скелі); шельф,[ʃɛlf] шелф
1869,shell,оболонка; панцир,[ʃɛl] шел
1870,shift,зсув; переміщення,[ʃɪft] шифт
1871,shine,блиск,[ʃʌɪn] шайн
1872,shock,шок; удар,[ʃɒk] шок
1873,shopping,здійснювати покупки (в магазинах),['ʃɒpɪŋ] шоапінґ
1874,shot,постріл; миттєвий фотознімок,[ʃɒt] шот
1875,shower,душ; злива,[ˈʃaʊə] шаауе
1876,signal,сигнал,['sɪgnl] сіґнл
1877,silver,срібло,['sɪlvə] сиалве
1878,simply,просто,['sɪmpli] сиамплі
1879,site,сайт; місце,[saɪt] сайт
1880,skill,вміння; кваліфікація,[skɪl] скіл
1881,smooth,гладенький; згладжувати,[smuːð] смю(тс)
1882,snake,змія,[sneɪk] снейк
1883,soap,мило,[səʊp] соауп
1884,soldier,солдат,[ˈsəʊldʒə] соаулдже
1885,somebody,хтось; дехто,['sʌmbədi] саамбеді
1886,somehow,якось,['sʌmhaʊ] саамхав
1887,somewhere,десь,['sʌmwɛə] саамве
1888,southern,південний,[ˈsʌð(ə)n] саа(дз)ен
1889,speaker,промовець; спікер; колонка,['spi:kə] спіка е
1890,specific,специфічний; конкретний,[spəˈsɪfɪk] спесиафик
1891,spell,заклинання; зачаровувати; вимовляти по буквах,[spɛl] спел
1892,spirit,дух,[ˈspɪrɪt] спіра ит
1893,sport,спорт,[spɔːt] споаот
1894,stair,сходинка,[stɛː] стеае
1895,standard,стандарт; еталон,['stændəd] стаандед
1896,steady,усталений; стабільний; стаціонарний,['stɛdi] стеаді
1897,steal,вкрасти; вкрадене майно,[stiːl] стііа л
1898,steam,пара,[stiːm] стііа м
1899,steel,сталь,[stiːl] стііа л
1900,storm,шторм,[stɔːm] стоаом
1901,stranger,незнайомець,[ˈstreɪn(d)ʒə] стреайндже
1902,strength,міцність; сила,[strɛŋθ] стрен(тс)
1903,stress,стрес; напруження,[strɛs] стрес
1904,structure,структура,['strʌktʃə] страакче
1905,stupid,дурень; дурний,[ˈstjuːpɪd] стюа пид
1906,style,стиль,[stʌɪl] стааіл
1907,substance,речовина; субстанція,['sʌbstəns] саабстенс
1908,sudden,раптовий,['sʌdn] садн
1909,suggestion,пропозиція,[sə'dʒɛstʃn] седжеашчн
1910,surround,оточувати,[sə'raʊnd] серааунд
1911,swallow,ковтати,['swɒləʊ] своалеу
1912,swing,гойдання; гойдатися,[swɪŋ] свінґ
1913,tail,хвіст; хвостовий,[teɪl] тейл
1914,target,ціль; цільовий,['tɑ:gɪt] таааґит
1915,task,завдання,[tɑːsk] таааск
1916,taxi,таксі,[ˈtaksi] тааксі
1917,team,команда,[tiːm] тііа м
1918,technical,технічний,['tɛknɪkl] теакнікл
1919,tent,тент; намет,[tɛnt] тент
1920,terrible,жахливий,[ˈtɛrɪb(ə)l] теарібл
1921,text,текст,[tɛkst] текст
1922,thanks,дякую,[θaŋks] (тс)енкс
1923,theatre,театр,[ˈθɪətə] (тс)іеа те
1924,theirs,їх; їхнє; їхня; їхній,[ðɛːz] (дз)ез
1925,themselves,самі; себе,[ð(ə)mˈsɛlvz] (дз)емсеалвз
1926,theory,теорія,['θɪəri] (тс)іеа рі
1927,throat,горло; горловина,[θrəʊt] (тс)роаут
1928,throughout,скрізь; всюди; цілком; від початку до кінця; протягом,[θru'aʊt] (тс)руааут
1929,thus,отже; таким чином,[ðʌs] (дз)ас
1930,ticket,квиток,['tɪkɪt] тіка іт
1931,tight,щільно; тісно; туго,[taɪt] тайт
1932,tin,олово; бляшанка; жерсть,[tɪn] тін
1933,tip,чайові; наконечник; кінчик,[tɪp] тіп
1934,tired,втомлений; виснажений,[tʌɪəd] тааєд
1935,title,назва; заголовок,[ˈtʌɪt(ə)l] тайтл
1936,tongue,язик; язичок; манера говорити,[tʌŋ] танґ
1937,tonight,сьогодні ввечері,[təˈnʌɪt] тенаайт
1938,tool,інструмент; засіб,[tu:l] туаул
1939,total,загалом; загальний; тотальний,['təʊtl] тоаутл
1940,tough,міцний,[tʌf] таф
1941,tour,тур,[tʊə] туае
1942,tourist,турист,[ˈtʊərɪst] туарист
1943,tower,вежа; башта,['taʊə] таауе
1944,toy,іграшка,[tɔɪ] тоаі
1945,track,трек; слід; простежувати,[træk] трек
1946,traffic,трафік; рух; потік інформації,['træfɪk] траафик
1947,training,навчання; тренування,['treɪnɪŋ] треайнінґ
1948,transfer,передавання; перенесення; трансфер,['trænsfɜ:] траансфее
1949,translate,перекладати,[træns'leɪt] траанслейт
1950,transport,транспорт; транспортувати,['trænspɔ:t] траанспоот
1951,traveller,мандрівник,[ˈtrav(ə)lə] траавеле
1952,treat,лікувати; відноситися; задоволення,[tri:t] трііа т
1953,treatment,лікування; поводження; ставлення;,[ˈtriːtm(ə)nt] тріта мент
1954,trial,суд; випробувальний термін,['traɪəl] трааєл
1955,trick,трюк; омана,[trɪk] трік
1956,trust,довіра,[trʌst] траст
1957,truth,правда; істина,[tru:θ] труау(дз)
1958,tube,трубка; тюбик,[tjuːb] т'юб
1959,twice,двічі,[twaɪs] твайс
1960,unable,нездатний,[ʌn'eɪbl] анеайбл
1961,uncle,дядько,[ˈʌŋk(ə)l] анкл
1962,underground,підземний; підземелля; метро,[ʌndəˈgraʊnd] андеґрааунд
1963,unemployment,безробіття,[ˌʌnɪmˈplɔɪmənt] анемплоаймент
1964,union,союз; об'єднання,['ju:niən] юа ніен
1965,unit,одиниця виміру; одиничний; блок; вузол,['juːnɪt] юа нит
1966,united,об'єднаний,[ju'naɪtɪd] юнаайтед
1967,unknown,невідомий,[ˌʌn'nəʊn] аннеаун
1968,unless,якщо не; хіба що,[ʌnˈlɛs] анлеас
1969,unusual,незвичайний,[ʌn'ju:ʒuəl] анюа жуел
1970,upper,верхній,['ʌpə] аапе
1971,urgent,терміновий; невідкладний,['ɜ:dʒənt] еаджент
1972,useful,корисний,['ju:sfl] юсфл
1973,valley,долина,['væli] ваалі
1974,valuable,цінний,['væljʊbl] ваал'юбл
1975,value,значення,[ˈvaljuː] ваал'ю
1976,variety,різноманітність,[və'raɪəti] верааєті
1977,vegetable,рослина; овоч,['vεdʒtəbl] веджтбл
1978,version,версія,['vɜ:ʃn] веаежн
1979,victory,перемога,[ˈvɪkt(ə)ri] віка торі
1980,violence,насильство; насилля,['vaɪələns] ваайєленс
1981,visitor,відвідувач; візитер,[ˈvɪzɪtə] віза іте
1982,volume,об'єм; обсяг; рівень гучності,['vɒlju:m] ваальюм
1983,vote,голосування; голосувати,[vəʊt] воуат
1984,wage,зарплата; платити зарплату; плата,[weɪdʒ] уеаідж
1985,waiter,офіціант,[ˈweɪtə] уеайте
1986,wake,розбудити; пробуджуватися; розбурхати,[weɪk] уеайк
1987,warn,попереджати,[wɔ:n] уоаон
1988,warning,попередження,['wɔ:nɪŋ] уоаонінґ
1989,waste,відходи; марнувати,[weɪst] уеайст
1990,weapon,зброя,[ˈwɛp(ə)n] уеапн
1991,weekend,вихідні,[wiːkˈɛnd] уікеанд
1992,weigh,важити,[weɪ] уеай
1993,weight,вага,[weɪt] уеайт
1994,western,західний,['wɛstən] уеастен
1995,wet,вологий; мокрий,[wεt] уеат
1996,whatever,який би не; будь-який,[wɒt'ɛvə] уатеаве
1997,wheel,колесо,[wi:l] уііа л
1998,whenever,коли б не; щоразу,[wɛn'ɛvə] уенеаве
1999,willing,готовий; схильний; прихильний; старанний,[ˈwɪlɪŋ] уіла инґ
2000,wine,вино,[wʌɪn] уаайн
2001,wing,крило,[wɪŋ] уианґ
2002,wise,мудрий,[wʌɪz] уааіз
2003,wonder,дивина; дивуватися,['wʌndə] уаанде
2004,wooden,дерев'яний,['wʊdn] вудн
2005,wool,вовна; вата,[wʊl] вул
2006,worker,працівник,[ˈwəːkə] уоа(р)ке
2007,working,робота; робочий,[ˈwəːkɪŋ] уоа(р)кінґ
2008,worst,найгірший; найгірше,[wəːst] уо(р)ст
2009,worth,вартий; вартість,[wɜ:θ] уеае(тс)
2010,wound,рана; ранити,[wuːnd] вунд
2011,writer,письменник,[ˈrʌɪtə] раайте
2012,yard,ярд; двір,[jɑːd] яаад
2013,yours,ваш; своє; своя,[jɔːz] йоаоз
2014,yourself,сам; сама; себе,[jɔːˈsɛlf] йоосеалф
2015,yourselves,собі; собою,[jɔːˈselvz] йоаоселвз
2016,youth,молодь; юнак,[juːθ] ю(тс)
2017,zero,нульовий; нуль,['zɪərəʊ] зіра оу
2018,a.m.,до обіду,ей-ем
2019,absent,відсутній,['æbsənt] еабсент
2020,absolute,абсолютний; абсолют,['æbsəlu:t] еабсолут
2021,absolutely,абсолютно,['æbsə'lu:tli] ебсолуатлі
2022,acceptance,прийняття; схваалення,[ək'sɛptəns] ексеаптенс
2023,access,доступ,['æksɛs] еаксес
2024,accompany,супроводжувати,[ə'kʌmpəni] екоампені
2025,accordance,узгодженість; відповідність,[əˈkɔːd(ə)ns] eкоаденс
2026,accordingly,відповідно; томуа; такиам чианом,[ə'kɔ:dɪŋli] eкоадінлі
2027,accountant,бухгалтер,[əˈkaʊntənt] екааунтент
2028,accurate,акуратний; точний,[ˈakjʊrət] аакюрет
2029,ache,біль; боліти,[eɪk] ейк
2030,achievement,досяагнення,[əˈtʃiːvm(ə)nt] ечіва мент
2031,acid,кислота,['æsɪd] аасид
2032,actress,актриса,[ˈaktrɪs] аактрис
2033,adequate,адекватний,[ˈadɪkwət] аадікует
2034,adjust,налаштовувати; коректувати,[ə'dʒʌst] еджааст
2035,admire,милуватися; любуватися; захоплюватися,[ədˈmʌɪə] едмаає
2036,admission,доаступ; доапуск; впуск,[əd'mɪʃn] адміша н
2037,adult,дорослий; доросла людина,[ əˈdʌlt] едаалт
2038,advanced,просунутий; передовий; прогресивний,[adˈvɑːnst] едвеансд
2039,adventure,пригоди,[ədˈvɛntʃə] едвеанче
2040,advertise,рекламувати,[ˈadvətʌɪz] еадветайз
2041,adviser (advisor),порадник; консультант,[ədˈvʌɪzə] едваайзе
2042,aged,у віці; похилого віку,[eɪdʒd] ейджд
2043,agricultural,сільськогосподарський; землеробський,[aɡrɪˈkʌltʃərəl] еґрікаалчерел
2044,agriculture,сільське господарство,[ˈaɡrɪkʌltʃə] еаґрікалче
2045,aircraft,літак; літальний апарат,[ˈɛːkrɑːft] еаекрафт
2046,airline,авіалінії,[ˈɛːlʌ	ɪn] еаелайн
2047,alarm,тривога; сигнал тривоги,[əˈlɑːm] елааам
2048,alike,однаково; однаковий; такий самий,[əˈlʌɪk] елаайк
2049,allowance,кишенькові гроші; грошова допомога; пайок; норма відпуску; знижка,[əˈlaʊəns] елаауенс
2050,aloud,уголос,[əˈlaʊd] елаауд
2051,alter,змінювати; переробляти; вносити зміни,[ˈɔːltə] оалте
2052,altogether,в цілому; загалом,[ɔːltəˈɡɛðə] олтеґеа(дз)е
2053,amuse,забавляти; розважати,[əˈmjuːz] емюа з
2054,analyze,аналізувати,[an(ə)lʌɪz] еанелайз
2055,anniversary,річниця; щорічний,[anɪˈvəːs(ə)ri] анівеасері
2056,anxiety,тривога,[aŋˈzʌɪəti] енґзааеті
2057,apologize,вибачатися,[əˈpɒlədʒʌɪz] епоаледжайз
2058,apparent,видимий; явний; очевидний,[əˈpar(ə)nt] епеарент
2059,apparently,явно; очевидно,[əˈparəntli] епеарентлі
2060,appreciate,цінувати,[əˈpriːʃɪeɪt] епріша іейт
2061,arm-chair,крісло,[ɑːmˈtʃɛː] ааам-че
2062,armed,озброєний,[ɑːmd] ааамд
2063,arrow,cтрілка; стріла,[ˈarəʊ] аареу
2064,ash,попіл; ясен,[aʃ] аш
2065,aspect,аспект; сторона; точка зору,[ˈaspɛkt] ааспект
2066,assembly,збірка; комплект; зібрання; асамблея,[əˈsɛmbli] ессеамблі
2067,assess,оцінювати; давати оцінку,[əˈsɛs] есеас
2068,assessment,оцінка; думка; судження,[əˈsɛsmənt] есеасмент
2069,assist,допомога; допомагати,[əˈsɪst] есиаст
2070,assistance,допомога; підмога,[əˈsɪst(ə)ns] есиастенс
2071,assumption,припущення; привласнення,[əˈsʌm(p)ʃ(ə)n] есаампшен
2072,assure,запевняти; завіряти,[əˈʃʊə] ешуае
2073,atmosphere,атмосфера,[ˈatməsfɪə] аатмосфіе
2074,attribute,атрибут,[əˈtrɪbjuːt] етриабют
2075,automatic,автоматичний,[ɔːtəˈmatɪk] отемаатик
2076,avenue,авеню; алея,[ˈav(ə)njuː] аавеню
2077,awake,тей; хто прокинувся; тей хто не спить; будити,[əˈweɪk] евеайк
2078,award,нагорода; нагороджувати,[əˈwɔːd] евоаод
2079,awful,величний; жахливий,[ˈɔːfʊl] оаофул
2080,backward(s),назад; у зворотньому напрямку,[ˈbakwəd] баакуед
2081,bake,випікання; випічка,[beɪk] бейк
2082,ban,заборона; забороняти,[ban] бан
2083,bare,голий; оголений; непокритий,[bɛː] беае
2084,barely,ледь; лише; голо; бідно,[ˈbɛːli] беаелі
2085,bargain,угода; домовлятися,[ˈbɑːɡɪn] баааґин
2086,barrel,барель; бочка,[ˈbar(ə)l] баарел
2087,basketball,баскетбол,[ˈbɑːskɪtbɔːl] бааскитбол
2088,bathe,купатися,[beɪð] беай(дз)
2089,bay,бухта; затока; гавкання; гавкіт,[beɪ] бей
2090,beach,берег,[biːtʃ] біч
2091,bean,квасоля; біб; ударити по голові,[biːn] бін
2092,beard,борода,[bɪəd] біеа д
2093,beast,звір,[biːst] бііа ст
2094,beef,яловичина; нарікати; скаржитися,[biːf] бііа ф
2095,beg,просити; благати,[bɛɡ] беґ
2096,bench,лава; стелаж,[bɛn(t)ʃ] бенч
2097,blackboard,класна дошка,[ˈblakbɔːd] блаакбоод
2098,blade,лезо,[bleɪd] блейд
2099,blanket,вовняна ковдра; вкривати; загальний; всеосяжний,[ˈblaŋkɪt] блаанкит
2100,bloody,закривавлений,[ˈblʌdi] блааді
2101,boast,хвастощі; хвастати,[bəʊst] боауст
2102,bold,жирний шрифт; хоробрий; зухвалий,[bəʊld] боаулд
2103,bomb,бомба,[bɒm] бом
2104,bond,боргове зобов'язання; узи; окови; ланцюги,[bɒnd] бонд
2105,bookcase,книжкова шафа,[ˈbʊkkeɪs] буаккейс
2106,boss,бос; керівник,[bɒs] бос
2107,bother,турбувати; турбуватися; набридати; докучати,[ˈbɒðə] боа(дз)е
2108,bound,межа; обмеження; зобов'язаний; змушений; скакати; стрибати,[baʊnd] бааунд
2109,boundary,кордон; межа,[ˈbaʊnd(ə)ri] бааундері
2110,boxing,упакування в ящик; бокс,[ˈbɒksɪŋ] боаксінґ
2111,breakdown,поломка; аварія,[ˈbreɪkdaʊn] бреайкдаун
2112,brief,короткий; стислий,[briːf] брііа ф
2113,broadcast,транслювати; передавати,[ˈbrɔːdkɑːst] броаодкаст
2114,budget,бюджет,[ˈbʌdʒɪt] бааджит
2115,buyer,покупець,[ˈbʌɪə] бааіє
2116,cabinet,кабінет; шафка,[ˈkabɪnɪt] каабініт
2117,cage,клітка; тримати в клітці,[keɪdʒ] кеайдж
2118,calculate,обчислювати,[ˈkalkjʊleɪt] каалкюлейт
2119,calculation,обчислення,[kalkjʊˈleɪʃ(ə)n] калкюлеа йшн
2120,canal,канал,[kəˈnal] кенаал
2121,candidate,кандидат,[ˈkandɪdeɪt] каандідейт
